token_id,status,entity,access,architecture,material,eyes,interface,implant,mantle,background,signal,corruption
2678,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.carbon,eyes.thermal,interface.none,implant.root_port,mantle.field_collar,background.relay_well,signal.locked,corruption.scan_shear
2679,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.respirator,implant.neural_cable,mantle.cable_shroud,background.relay_well,signal.locked,corruption.intact
2680,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.neural_veil,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.scan_shear
2681,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.fractured,interface.none,implant.none,mantle.field_collar,background.relay_well,signal.intermittent,corruption.intact
2682,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.respirator,implant.spinal_bus,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.scan_shear
2683,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.neural_veil,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.carrier_echo,corruption.intact
2684,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.ceramic,eyes.biometric,interface.neural_veil,implant.spinal_bus,mantle.cable_shroud,background.rack_shadow,signal.locked,corruption.packet_ghosting
2685,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.void,interface.forensic_plate,implant.antenna,mantle.archive_coat,background.rack_shadow,signal.carrier_echo,corruption.scan_shear
2686,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.thermal,interface.none,implant.spinal_bus,mantle.field_collar,background.rack_shadow,signal.locked,corruption.scan_shear
2687,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.carbon,eyes.fractured,interface.forensic_plate,implant.none,mantle.archive_coat,background.anechoic_room,signal.silent,corruption.checksum_burn
2688,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.carbon,eyes.fractured,interface.neural_veil,implant.none,mantle.archive_coat,background.evidence_void,signal.silent,corruption.intact
2689,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.carbon,eyes.fractured,interface.none,implant.memory_spindle,mantle.ceramic_mantle,background.rack_shadow,signal.carrier_echo,corruption.intact
2690,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.carbon,eyes.void,interface.none,implant.antenna,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.intact
2691,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.void,interface.neural_veil,implant.none,mantle.archive_coat,background.anechoic_room,signal.locked,corruption.intact
2692,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.porcelain,eyes.void,interface.forensic_plate,implant.neural_cable,mantle.field_collar,background.evidence_void,signal.intermittent,corruption.intact
2693,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.respirator,implant.none,mantle.cable_shroud,background.service_tunnel,signal.carrier_echo,corruption.checksum_burn
2694,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.none,implant.antenna,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2695,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.void,interface.none,implant.spinal_bus,mantle.split_shell,background.evidence_void,signal.intermittent,corruption.packet_ghosting
2696,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.respirator,implant.none,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.scan_shear
2697,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.neural_veil,implant.antenna,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.intact
2698,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.none,implant.neural_cable,mantle.ceramic_mantle,background.service_tunnel,signal.intermittent,corruption.intact
2699,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.thermal,interface.none,implant.neural_cable,mantle.cable_shroud,background.rack_shadow,signal.locked,corruption.intact
2700,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.forensic_plate,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.intermittent,corruption.intact
2701,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.carbon,eyes.biometric,interface.none,implant.none,mantle.split_shell,background.evidence_void,signal.intermittent,corruption.scan_shear
2702,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.phase_glass,eyes.void,interface.none,implant.spinal_bus,mantle.archive_coat,background.evidence_void,signal.locked,corruption.scan_shear
2703,feasibility_only_not_final_art,entity.specter,access.root,architecture.severed_halo,material.reconstructed,eyes.void,interface.none,implant.signal_crown,mantle.cable_shroud,background.rack_shadow,signal.locked,corruption.intact
2704,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.carbon,eyes.void,interface.forensic_plate,implant.antenna,mantle.field_collar,background.relay_well,signal.intermittent,corruption.intact
2705,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.porcelain,eyes.biometric,interface.none,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
2706,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.carbon,eyes.fractured,interface.none,implant.root_port,mantle.archive_coat,background.evidence_void,signal.silent,corruption.checksum_burn
2707,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.void,interface.none,implant.neural_cable,mantle.archive_coat,background.cold_storage,signal.locked,corruption.scan_shear
2708,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.archive_coat,background.evidence_void,signal.locked,corruption.memory_bleed
2709,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.none,implant.spinal_bus,mantle.field_collar,background.rack_shadow,signal.intermittent,corruption.intact
2710,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.thermal,interface.none,implant.antenna,mantle.field_collar,background.relay_well,signal.silent,corruption.scan_shear
2711,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.split_shell,background.evidence_void,signal.locked,corruption.intact
2712,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.optical_array,interface.forensic_plate,implant.none,mantle.archive_coat,background.cold_storage,signal.carrier_echo,corruption.intact
2713,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.none,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.locked,corruption.intact
2714,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.ceramic,eyes.optical_array,interface.null_mask,implant.none,mantle.cable_shroud,background.cold_storage,signal.locked,corruption.intact
2715,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.neural_veil,implant.none,mantle.field_collar,background.service_tunnel,signal.carrier_echo,corruption.intact
2716,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.spinal_bus,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.packet_ghosting
2717,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.neural_veil,implant.none,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.intact
2718,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.void,interface.forensic_plate,implant.none,mantle.cable_shroud,background.cold_storage,signal.locked,corruption.intact
2719,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.null_mask,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.packet_ghosting
2720,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.respirator,implant.none,mantle.field_collar,background.evidence_void,signal.intermittent,corruption.intact
2721,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.reconstructed,eyes.thermal,interface.respirator,implant.none,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.intact
2722,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.void,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.service_tunnel,signal.intermittent,corruption.intact
2723,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.forensic_plate,implant.none,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.scan_shear
2724,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.fractured,interface.none,implant.none,mantle.split_shell,background.cold_storage,signal.intermittent,corruption.intact
2725,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.respirator,implant.none,mantle.field_collar,background.cold_storage,signal.locked,corruption.intact
2726,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.null_mask,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.scan_shear
2727,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.none,implant.none,mantle.field_collar,background.evidence_void,signal.locked,corruption.scan_shear
2728,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.porcelain,eyes.void,interface.neural_veil,implant.neural_cable,mantle.field_collar,background.rack_shadow,signal.intermittent,corruption.scan_shear
2729,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.void,interface.null_mask,implant.memory_spindle,mantle.archive_coat,background.evidence_void,signal.locked,corruption.scan_shear
2730,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.optical_array,interface.forensic_plate,implant.spinal_bus,mantle.field_collar,background.relay_well,signal.intermittent,corruption.intact
2731,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.skeletal_interface,implant.spinal_bus,mantle.split_shell,background.anechoic_room,signal.carrier_echo,corruption.checksum_burn
2732,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.void,interface.none,implant.antenna,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2733,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.reconstructed,eyes.void,interface.neural_veil,implant.memory_spindle,mantle.archive_coat,background.relay_well,signal.intermittent,corruption.intact
2734,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.inset,material.carbon,eyes.void,interface.none,implant.spinal_bus,mantle.field_collar,background.uplink_black,signal.silent,corruption.intact
2735,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.reconstructed,eyes.thermal,interface.respirator,implant.neural_cable,mantle.ceramic_mantle,background.evidence_void,signal.silent,corruption.intact
2736,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.none,implant.neural_cable,mantle.ceramic_mantle,background.rack_shadow,signal.intermittent,corruption.checksum_burn
2737,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.respirator,implant.spinal_bus,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.packet_ghosting
2738,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.fractured,interface.forensic_plate,implant.neural_cable,mantle.ceramic_mantle,background.service_tunnel,signal.carrier_echo,corruption.checksum_burn
2739,feasibility_only_not_final_art,entity.specter,access.admin,architecture.double_plane,material.reconstructed,eyes.fractured,interface.neural_veil,implant.antenna,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2740,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.scan_shear
2741,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.respirator,implant.none,mantle.ceramic_mantle,background.service_tunnel,signal.intermittent,corruption.intact
2742,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.respirator,implant.none,mantle.split_shell,background.anechoic_room,signal.carrier_echo,corruption.intact
2743,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.spinal_bus,mantle.ceramic_mantle,background.rack_shadow,signal.carrier_echo,corruption.intact
2744,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.respirator,implant.neural_cable,mantle.archive_coat,background.relay_well,signal.intermittent,corruption.intact
2745,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.carbon,eyes.void,interface.none,implant.none,mantle.field_collar,background.service_tunnel,signal.locked,corruption.scan_shear
2746,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.biosynth,eyes.biometric,interface.none,implant.root_port,mantle.archive_coat,background.uplink_black,signal.locked,corruption.checksum_burn
2747,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.fractured,interface.none,implant.neural_cable,mantle.field_collar,background.rack_shadow,signal.locked,corruption.intact
2748,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.none,implant.neural_cable,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.checksum_burn
2749,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.void,interface.none,implant.none,mantle.archive_coat,background.anechoic_room,signal.locked,corruption.intact
2750,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.forensic_plate,implant.none,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.checksum_burn
2751,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.rack_shadow,signal.intermittent,corruption.memory_bleed
2752,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.respirator,implant.none,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.scan_shear
2753,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.neural_veil,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.scan_shear
2754,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.forensic_plate,implant.spinal_bus,mantle.cable_shroud,background.cold_storage,signal.locked,corruption.scan_shear
2755,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.fractured,interface.none,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
2756,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.none,mantle.archive_coat,background.rack_shadow,signal.silent,corruption.packet_ghosting
2757,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.carbon,eyes.thermal,interface.none,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.carrier_echo,corruption.intact
2758,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.biosynth,eyes.biometric,interface.respirator,implant.neural_cable,mantle.ceramic_mantle,background.rack_shadow,signal.locked,corruption.packet_ghosting
2759,feasibility_only_not_final_art,entity.synthetic,access.system,architecture.suspended_core,material.carbon,eyes.fractured,interface.none,implant.root_port,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.intact
2760,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.respirator,implant.neural_cable,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.intact
2761,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.neural_veil,implant.spinal_bus,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2762,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.optical_array,interface.respirator,implant.none,mantle.field_collar,background.service_tunnel,signal.carrier_echo,corruption.scan_shear
2763,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.fractured,interface.neural_veil,implant.none,mantle.archive_coat,background.evidence_void,signal.intermittent,corruption.intact
2764,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.void,interface.none,implant.spinal_bus,mantle.archive_coat,background.anechoic_room,signal.intermittent,corruption.scan_shear
2765,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.ceramic,eyes.fractured,interface.forensic_plate,implant.root_port,mantle.ceramic_mantle,background.service_tunnel,signal.carrier_echo,corruption.intact
2766,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.forensic_plate,implant.spinal_bus,mantle.ceramic_mantle,background.service_tunnel,signal.locked,corruption.packet_ghosting
2767,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.none,implant.none,mantle.archive_coat,background.anechoic_room,signal.intermittent,corruption.checksum_burn
2768,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.void,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.intact
2769,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.biosynth,eyes.void,interface.forensic_plate,implant.root_port,mantle.cable_shroud,background.rack_shadow,signal.carrier_echo,corruption.checksum_burn
2770,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.antenna,mantle.cable_shroud,background.cold_storage,signal.locked,corruption.intact
2771,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.carbon,eyes.void,interface.none,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.intermittent,corruption.checksum_burn
2772,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.porcelain,eyes.fractured,interface.none,implant.none,mantle.field_collar,background.rack_shadow,signal.silent,corruption.intact
2773,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.spinal_bus,mantle.cable_shroud,background.anechoic_room,signal.locked,corruption.scan_shear
2774,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.respirator,implant.none,mantle.archive_coat,background.cold_storage,signal.locked,corruption.scan_shear
2775,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.inset,material.ceramic,eyes.void,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
2776,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.intermittent,corruption.intact
2777,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.void,interface.none,implant.none,mantle.split_shell,background.rack_shadow,signal.locked,corruption.scan_shear
2778,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.forensic_plate,implant.none,mantle.unsupported_frame,background.evidence_void,signal.intermittent,corruption.absence
2779,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.thermal,interface.none,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
2780,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.ceramic,eyes.biometric,interface.none,implant.none,mantle.split_shell,background.rack_shadow,signal.locked,corruption.scan_shear
2781,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.none,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.scan_shear
2782,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.reconstructed,eyes.biometric,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.cold_storage,signal.carrier_echo,corruption.scan_shear
2783,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.optical_array,interface.neural_veil,implant.spinal_bus,mantle.ceramic_mantle,background.evidence_void,signal.carrier_echo,corruption.intact
2784,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.optical_array,interface.none,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.carrier_echo,corruption.scan_shear
2785,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.respirator,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
2786,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.void,interface.none,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.locked,corruption.packet_ghosting
2787,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.carbon,eyes.biometric,interface.respirator,implant.spinal_bus,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.scan_shear
2788,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.none,implant.antenna,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.scan_shear
2789,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.reconstructed,eyes.optical_array,interface.neural_veil,implant.none,mantle.archive_coat,background.service_tunnel,signal.locked,corruption.scan_shear
2790,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.biometric,interface.forensic_plate,implant.spinal_bus,mantle.archive_coat,background.relay_well,signal.carrier_echo,corruption.intact
2791,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.fractured,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.relay_well,signal.intermittent,corruption.intact
2792,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.service_tunnel,signal.locked,corruption.scan_shear
2793,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.none,implant.spinal_bus,mantle.archive_coat,background.rack_shadow,signal.carrier_echo,corruption.scan_shear
2794,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.optical_array,interface.respirator,implant.spinal_bus,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.scan_shear
2795,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.forensic_plate,implant.none,mantle.cable_shroud,background.rack_shadow,signal.intermittent,corruption.scan_shear
2796,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.fractured,interface.forensic_plate,implant.none,mantle.cable_shroud,background.evidence_void,signal.intermittent,corruption.checksum_burn
2797,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.respirator,implant.spinal_bus,mantle.field_collar,background.relay_well,signal.locked,corruption.intact
2798,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.none,implant.spinal_bus,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
2799,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.scan_shear
2800,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.porcelain,eyes.biometric,interface.none,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.intermittent,corruption.intact
2801,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.carbon,eyes.void,interface.forensic_plate,implant.root_port,mantle.split_shell,background.evidence_void,signal.silent,corruption.intact
2802,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.forensic_plate,implant.none,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2803,feasibility_only_not_final_art,entity.hollow,access.root,architecture.severed_halo,material.carbon,eyes.fractured,interface.none,implant.signal_crown,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
2804,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.biosynth,eyes.fractured,interface.none,implant.none,mantle.split_shell,background.relay_well,signal.locked,corruption.intact
2805,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.carbon,eyes.void,interface.forensic_plate,implant.none,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.scan_shear
2806,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.ceramic,eyes.fractured,interface.null_mask,implant.none,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2807,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.forensic_plate,implant.none,mantle.field_collar,background.rack_shadow,signal.intermittent,corruption.intact
2808,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.none,implant.spinal_bus,mantle.split_shell,background.cold_storage,signal.intermittent,corruption.packet_ghosting
2809,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.neural_veil,implant.antenna,mantle.field_collar,background.evidence_void,signal.locked,corruption.checksum_burn
2810,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.respirator,implant.none,mantle.field_collar,background.evidence_void,signal.intermittent,corruption.intact
2811,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.void,interface.none,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.locked,corruption.checksum_burn
2812,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.respirator,implant.none,mantle.archive_coat,background.rack_shadow,signal.silent,corruption.scan_shear
2813,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.none,implant.neural_cable,mantle.cable_shroud,background.anechoic_room,signal.intermittent,corruption.intact
2814,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.porcelain,eyes.thermal,interface.respirator,implant.antenna,mantle.cable_shroud,background.relay_well,signal.locked,corruption.intact
2815,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.respirator,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.intact
2816,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.spinal_bus,mantle.cable_shroud,background.service_tunnel,signal.locked,corruption.packet_ghosting
2817,feasibility_only_not_final_art,entity.synthetic,access.system,architecture.suspended_core,material.carbon,eyes.thermal,interface.forensic_plate,implant.root_port,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.scan_shear
2818,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.antenna,mantle.ceramic_mantle,background.evidence_void,signal.carrier_echo,corruption.intact
